datasetkey	data_resource_id	created
7d37a6da-f762-11e1-a439-00145eb45e9a	12419	2012-09-05
7d38f828-f762-11e1-a439-00145eb45e9a	12420	2012-09-05
7d3a56b4-f762-11e1-a439-00145eb45e9a	12421	2012-09-05
7d3baa96-f762-11e1-a439-00145eb45e9a	12422	2012-09-05
7d3d0652-f762-11e1-a439-00145eb45e9a	12423	2012-09-05
7d3e4274-f762-11e1-a439-00145eb45e9a	12424	2012-09-05
7d3f9926-f762-11e1-a439-00145eb45e9a	12425	2012-09-05
7d40e254-f762-11e1-a439-00145eb45e9a	12426	2012-09-05
7d422164-f762-11e1-a439-00145eb45e9a	12430	2012-09-05
7d4361c8-f762-11e1-a439-00145eb45e9a	12431	2012-09-05
7d44a3f8-f762-11e1-a439-00145eb45e9a	12432	2012-09-05
7d45e4a2-f762-11e1-a439-00145eb45e9a	12433	2012-09-05
7d472812-f762-11e1-a439-00145eb45e9a	12434	2012-09-05
7d489aa8-f762-11e1-a439-00145eb45e9a	12435	2012-09-05
7d49e3ae-f762-11e1-a439-00145eb45e9a	12436	2012-09-05
7d4b3c40-f762-11e1-a439-00145eb45e9a	12437	2012-09-05
7d4c86d6-f762-11e1-a439-00145eb45e9a	12438	2012-09-05
7d4dcbe0-f762-11e1-a439-00145eb45e9a	12439	2012-09-05
7d4f1a7c-f762-11e1-a439-00145eb45e9a	12487	2012-09-05
7d4ff6ae-1387-11e2-bb2e-00145eb45e9a	14511	2012-10-11
7d503632-f762-11e1-a439-00145eb45e9a	12507	2012-09-05
7d515e86-f762-11e1-a439-00145eb45e9a	12510	2012-09-05
7d52765e-f762-11e1-a439-00145eb45e9a	12511	2012-09-05
7d53c4d2-f762-11e1-a439-00145eb45e9a	12512	2012-09-05
7d551486-f762-11e1-a439-00145eb45e9a	12513	2012-09-05
7d565b34-f762-11e1-a439-00145eb45e9a	12514	2012-09-05
7d57b164-f762-11e1-a439-00145eb45e9a	12515	2012-09-05
7d591090-f762-11e1-a439-00145eb45e9a	12516	2012-09-05
7d5a6bac-f762-11e1-a439-00145eb45e9a	12517	2012-09-05
7d5bb8cc-f762-11e1-a439-00145eb45e9a	12518	2012-09-05
7d5d03e4-f762-11e1-a439-00145eb45e9a	12519	2012-09-05
7d5e42a4-f762-11e1-a439-00145eb45e9a	12520	2012-09-05
7d5f8b6e-f762-11e1-a439-00145eb45e9a	12521	2012-09-05
7d60d6cc-f762-11e1-a439-00145eb45e9a	12522	2012-09-05
7d621366-f762-11e1-a439-00145eb45e9a	12523	2012-09-05
7d6362f2-f762-11e1-a439-00145eb45e9a	12524	2012-09-05
7d64b80a-f762-11e1-a439-00145eb45e9a	12525	2012-09-05
7d65fd8c-f762-11e1-a439-00145eb45e9a	12526	2012-09-05
7d675880-f762-11e1-a439-00145eb45e9a	12527	2012-09-05
7d68b25c-f762-11e1-a439-00145eb45e9a	12528	2012-09-05
7d6a0bca-f762-11e1-a439-00145eb45e9a	12529	2012-09-05
7d6b49b8-f762-11e1-a439-00145eb45e9a	12530	2012-09-05
7d6ca4fc-f762-11e1-a439-00145eb45e9a	12531	2012-09-05
7d6ddf34-f762-11e1-a439-00145eb45e9a	12532	2012-09-05
7d6f20b0-f762-11e1-a439-00145eb45e9a	12533	2012-09-05
7d707fa0-f762-11e1-a439-00145eb45e9a	12534	2012-09-05
7d71d3f0-f762-11e1-a439-00145eb45e9a	12535	2012-09-05
7d72ff09-291a-46d3-8169-00c0e0600902	13016	2012-09-05
7d731328-f762-11e1-a439-00145eb45e9a	12536	2012-09-05
7d745f44-f762-11e1-a439-00145eb45e9a	12537	2012-09-05
7d75ae1c-f762-11e1-a439-00145eb45e9a	12538	2012-09-05
7d77023a-f762-11e1-a439-00145eb45e9a	12539	2012-09-05
7d786544-f762-11e1-a439-00145eb45e9a	12540	2012-09-05
7d79bdb8-f762-11e1-a439-00145eb45e9a	12541	2012-09-05
7d7b0f1a-f762-11e1-a439-00145eb45e9a	12542	2012-09-05
7d7c64f0-f762-11e1-a439-00145eb45e9a	12543	2012-09-05
7d7da392-f762-11e1-a439-00145eb45e9a	12544	2012-09-05
7d7ef4a4-f762-11e1-a439-00145eb45e9a	12545	2012-09-05
7d805628-f762-11e1-a439-00145eb45e9a	12546	2012-09-05
7d8180f2-f762-11e1-a439-00145eb45e9a	12547	2012-09-05
7d82d70e-f762-11e1-a439-00145eb45e9a	12548	2012-09-05
7d84328e-f762-11e1-a439-00145eb45e9a	12549	2012-09-05
7d857950-f762-11e1-a439-00145eb45e9a	12550	2012-09-05
7d86c06c-f762-11e1-a439-00145eb45e9a	12551	2012-09-05
7d8810ac-f762-11e1-a439-00145eb45e9a	12552	2012-09-05
7d894e4a-f762-11e1-a439-00145eb45e9a	12553	2012-09-05
7d8a6ba4-1387-11e2-bb2e-00145eb45e9a	14505	2012-10-11
7d8a9d0e-f762-11e1-a439-00145eb45e9a	12554	2012-09-05
7d8bd9a8-f762-11e1-a439-00145eb45e9a	12555	2012-09-05
7d8d17b4-f762-11e1-a439-00145eb45e9a	12556	2012-09-05
7d8e5214-f762-11e1-a439-00145eb45e9a	12557	2012-09-05
7d8fa614-f762-11e1-a439-00145eb45e9a	12558	2012-09-05
7d90ebdc-f762-11e1-a439-00145eb45e9a	12559	2012-09-05
7d922ef2-f762-11e1-a439-00145eb45e9a	12560	2012-09-05
7d936272-f762-11e1-a439-00145eb45e9a	12561	2012-09-05
7d94a8c6-f762-11e1-a439-00145eb45e9a	12562	2012-09-05
7d95efec-f762-11e1-a439-00145eb45e9a	12563	2012-09-05
7d97350a-f762-11e1-a439-00145eb45e9a	12564	2012-09-05
7d9882c0-f762-11e1-a439-00145eb45e9a	12565	2012-09-05
7d99caf4-f762-11e1-a439-00145eb45e9a	12566	2012-09-05
7d9b138c-f762-11e1-a439-00145eb45e9a	12567	2012-09-05
7d9c5eb8-f762-11e1-a439-00145eb45e9a	12568	2012-09-05
7d9d935a-f762-11e1-a439-00145eb45e9a	12569	2012-09-05
7d9ed9ae-f762-11e1-a439-00145eb45e9a	12570	2012-09-05
7da02ec6-f762-11e1-a439-00145eb45e9a	12571	2012-09-05
7da169c6-f762-11e1-a439-00145eb45e9a	12572	2012-09-05
7da2a610-f762-11e1-a439-00145eb45e9a	12573	2012-09-05
7da3e732-f762-11e1-a439-00145eb45e9a	12574	2012-09-05
7da5264c-f762-11e1-a439-00145eb45e9a	12575	2012-09-05
7da67c4a-f762-11e1-a439-00145eb45e9a	12576	2012-09-05
7da7c9d8-f762-11e1-a439-00145eb45e9a	12577	2012-09-05
7da90b90-f762-11e1-a439-00145eb45e9a	12578	2012-09-05
7daa46b8-f762-11e1-a439-00145eb45e9a	12579	2012-09-05
7dab8c1c-f762-11e1-a439-00145eb45e9a	12580	2012-09-05
7dacca14-f762-11e1-a439-00145eb45e9a	12581	2012-09-05
7dae0e74-f762-11e1-a439-00145eb45e9a	12582	2012-09-05
7daf5d56-f762-11e1-a439-00145eb45e9a	12583	2012-09-05
7db0aa1c-f762-11e1-a439-00145eb45e9a	12584	2012-09-05
7db1f05c-f762-11e1-a439-00145eb45e9a	12585	2012-09-05
7db33502-f762-11e1-a439-00145eb45e9a	12586	2012-09-05
7db48484-f762-11e1-a439-00145eb45e9a	12587	2012-09-05
7db5cac4-f762-11e1-a439-00145eb45e9a	12588	2012-09-05
7db71a5a-f762-11e1-a439-00145eb45e9a	12589	2012-09-05
7db8695a-f762-11e1-a439-00145eb45e9a	12590	2012-09-05
7db9b288-f762-11e1-a439-00145eb45e9a	12591	2012-09-05
7dbafd00-f762-11e1-a439-00145eb45e9a	12592	2012-09-05
7dbc3d96-f762-11e1-a439-00145eb45e9a	12593	2012-09-05
7dbd74c2-f762-11e1-a439-00145eb45e9a	12594	2012-09-05
7dbebb3e-f762-11e1-a439-00145eb45e9a	12595	2012-09-05
7dc012e0-f762-11e1-a439-00145eb45e9a	12596	2012-09-05
7dc103e4-1387-11e2-bb2e-00145eb45e9a	14518	2012-10-11
7dc1700e-f762-11e1-a439-00145eb45e9a	12597	2012-09-05
7dc2bc66-f762-11e1-a439-00145eb45e9a	12598	2012-09-05
7dc415e8-f762-11e1-a439-00145eb45e9a	12599	2012-09-05
7dc56dda-f762-11e1-a439-00145eb45e9a	12600	2012-09-05
7dc6b7e4-f762-11e1-a439-00145eb45e9a	12601	2012-09-05
7dc7fb54-f762-11e1-a439-00145eb45e9a	12602	2012-09-05
7dc94e32-f762-11e1-a439-00145eb45e9a	12603	2012-09-05
7dca9f62-f762-11e1-a439-00145eb45e9a	12604	2012-09-05
7dcbecb4-f762-11e1-a439-00145eb45e9a	12605	2012-09-05
7dcd2156-75af-4772-bf1b-db606d534977	14453	2012-09-20
7dcd24e4-f762-11e1-a439-00145eb45e9a	12606	2012-09-05
7dce81ae-f762-11e1-a439-00145eb45e9a	12607	2012-09-05
7dcfc7a8-f762-11e1-a439-00145eb45e9a	12608	2012-09-05
7dd12404-f762-11e1-a439-00145eb45e9a	12609	2012-09-05
7dd269d6-f762-11e1-a439-00145eb45e9a	12610	2012-09-05
7dd3b192-f762-11e1-a439-00145eb45e9a	12611	2012-09-05
7dd4f764-f762-11e1-a439-00145eb45e9a	12612	2012-09-05
7dd64da8-f762-11e1-a439-00145eb45e9a	12613	2012-09-05
7dd79f96-f762-11e1-a439-00145eb45e9a	12614	2012-09-05
7dd8e2a7-d455-416b-b7db-361f58683848	14217	2012-09-05
7dd8fb20-f762-11e1-a439-00145eb45e9a	12615	2012-09-05
7dda417e-f762-11e1-a439-00145eb45e9a	12616	2012-09-05
7ddb8bb0-f762-11e1-a439-00145eb45e9a	12617	2012-09-05
7ddccd72-f762-11e1-a439-00145eb45e9a	12618	2012-09-05
7dde16c8-f762-11e1-a439-00145eb45e9a	12619	2012-09-05
7ddf5f92-f762-11e1-a439-00145eb45e9a	12620	2012-09-05
7de0a0d2-f762-11e1-a439-00145eb45e9a	12621	2012-09-05
7de1e65e-f762-11e1-a439-00145eb45e9a	12622	2012-09-05
7de33e8c-f762-11e1-a439-00145eb45e9a	12623	2012-09-05
7de49016-f762-11e1-a439-00145eb45e9a	12624	2012-09-05
7de5e6dc-f762-11e1-a439-00145eb45e9a	12625	2012-09-05
7de73154-f762-11e1-a439-00145eb45e9a	12626	2012-09-05
7de8792e-f762-11e1-a439-00145eb45e9a	12627	2012-09-05
7de9da76-f762-11e1-a439-00145eb45e9a	12628	2012-09-05
7deb24a8-f762-11e1-a439-00145eb45e9a	12629	2012-09-05
7dec69da-f762-11e1-a439-00145eb45e9a	12630	2012-09-05
7dedb04c-f762-11e1-a439-00145eb45e9a	12631	2012-09-05
7def0be0-f762-11e1-a439-00145eb45e9a	12632	2012-09-05
7df06364-f762-11e1-a439-00145eb45e9a	12633	2012-09-05
7df09334-1387-11e2-bb2e-00145eb45e9a	14510	2012-10-11
7df1b6b0-f762-11e1-a439-00145eb45e9a	12634	2012-09-05
7df2ed6e-f762-11e1-a439-00145eb45e9a	12635	2012-09-05
7df431a6-f762-11e1-a439-00145eb45e9a	12636	2012-09-05
7df574d0-f762-11e1-a439-00145eb45e9a	12637	2012-09-05
7df6c182-f762-11e1-a439-00145eb45e9a	12638	2012-09-05
7df81758-f762-11e1-a439-00145eb45e9a	12639	2012-09-05
7df95ee2-f762-11e1-a439-00145eb45e9a	12640	2012-09-05
7dfab09e-f762-11e1-a439-00145eb45e9a	12641	2012-09-05
7dfbee0a-f762-11e1-a439-00145eb45e9a	12642	2012-09-05
7dfd2a18-f762-11e1-a439-00145eb45e9a	12643	2012-09-05
7dfe71de-f762-11e1-a439-00145eb45e9a	12644	2012-09-05
7dffc2b4-f762-11e1-a439-00145eb45e9a	12645	2012-09-05
7e010af2-f762-11e1-a439-00145eb45e9a	12646	2012-09-05
7e02551a-f762-11e1-a439-00145eb45e9a	12647	2012-09-05
7e03998e-f762-11e1-a439-00145eb45e9a	12648	2012-09-05
7e04e064-f762-11e1-a439-00145eb45e9a	12649	2012-09-05
7e062244-f762-11e1-a439-00145eb45e9a	12650	2012-09-05
7e077586-f762-11e1-a439-00145eb45e9a	12651	2012-09-05
7e08d08e-f762-11e1-a439-00145eb45e9a	12652	2012-09-05
7e0a28a8-f762-11e1-a439-00145eb45e9a	12653	2012-09-05
7e0b86bc-f762-11e1-a439-00145eb45e9a	12654	2012-09-05
7e0cd31e-f762-11e1-a439-00145eb45e9a	12655	2012-09-05
7e0e2976-f762-11e1-a439-00145eb45e9a	12656	2012-09-05
7e0f7f38-f762-11e1-a439-00145eb45e9a	12657	2012-09-05
7e10d28e-f762-11e1-a439-00145eb45e9a	12658	2012-09-05
7e123d4a-f762-11e1-a439-00145eb45e9a	12659	2012-09-05
7e1393e8-f762-11e1-a439-00145eb45e9a	12660	2012-09-05
7e1518e4-f762-11e1-a439-00145eb45e9a	12661	2012-09-05
7e167982-f762-11e1-a439-00145eb45e9a	12662	2012-09-05
7e17d4da-f762-11e1-a439-00145eb45e9a	12663	2012-09-05
7e191e62-f762-11e1-a439-00145eb45e9a	12664	2012-09-05
7e1a726c-f762-11e1-a439-00145eb45e9a	12665	2012-09-05
7e1bbd98-f762-11e1-a439-00145eb45e9a	12666	2012-09-05
7e1ceec0-f762-11e1-a439-00145eb45e9a	12667	2012-09-05
7e1e36ae-f762-11e1-a439-00145eb45e9a	12668	2012-09-05
7e1f7de8-f762-11e1-a439-00145eb45e9a	12669	2012-09-05
7e20d620-f762-11e1-a439-00145eb45e9a	12670	2012-09-05
7e22379a-f762-11e1-a439-00145eb45e9a	12671	2012-09-05
7e23f440-f762-11e1-a439-00145eb45e9a	12672	2012-09-05
7e25752c-f762-11e1-a439-00145eb45e9a	12673	2012-09-05
7e26d8ea-f762-11e1-a439-00145eb45e9a	12674	2012-09-05
7e285238-f762-11e1-a439-00145eb45e9a	12677	2012-09-05
7e2989f0-f762-11e1-a439-00145eb45e9a	12678	2012-09-05
7e2c0bb2-f762-11e1-a439-00145eb45e9a	12706	2012-09-05
7e2d5b52-f762-11e1-a439-00145eb45e9a	12769	2012-09-05
7e2ef7c8-f762-11e1-a439-00145eb45e9a	12770	2012-09-05
7e3091f0-f762-11e1-a439-00145eb45e9a	12771	2012-09-05
7e31baf8-f762-11e1-a439-00145eb45e9a	12776	2012-09-05
7e331736-f762-11e1-a439-00145eb45e9a	12777	2012-09-05
7e34ea34-f762-11e1-a439-00145eb45e9a	12787	2012-09-05
7e36d9b6-f762-11e1-a439-00145eb45e9a	12789	2012-09-05
7e380070-f762-11e1-a439-00145eb45e9a	12797	2012-09-05
7e39246e-f762-11e1-a439-00145eb45e9a	12800	2012-09-05
7e3a7846-f762-11e1-a439-00145eb45e9a	12801	2012-09-05
7e3c0404-f762-11e1-a439-00145eb45e9a	12802	2012-09-05
7e3d8766-f762-11e1-a439-00145eb45e9a	12803	2012-09-05
7e3f369c-f762-11e1-a439-00145eb45e9a	12804	2012-09-05
7e40ea6e-f762-11e1-a439-00145eb45e9a	12805	2012-09-05
7e427db6-f762-11e1-a439-00145eb45e9a	12806	2012-09-05
7e440c80-f762-11e1-a439-00145eb45e9a	12807	2012-09-05
7e456fbc-f762-11e1-a439-00145eb45e9a	12808	2012-09-05
7e46ede2-f762-11e1-a439-00145eb45e9a	12809	2012-09-05
7e4852a4-f762-11e1-a439-00145eb45e9a	12810	2012-09-05
7e49a6b8-f762-11e1-a439-00145eb45e9a	12811	2012-09-05
7e4b04a4-f762-11e1-a439-00145eb45e9a	12812	2012-09-05
7e4c62e0-f762-11e1-a439-00145eb45e9a	12813	2012-09-05
7e4e26e8-f762-11e1-a439-00145eb45e9a	12814	2012-09-05
7e4f85b0-f762-11e1-a439-00145eb45e9a	12815	2012-09-05
7e50e75c-f762-11e1-a439-00145eb45e9a	12816	2012-09-05
7e5275e0-f762-11e1-a439-00145eb45e9a	12817	2012-09-05
7e53d17e-f762-11e1-a439-00145eb45e9a	12818	2012-09-05
7e554270-f762-11e1-a439-00145eb45e9a	12819	2012-09-05
7e56cb18-f762-11e1-a439-00145eb45e9a	12820	2012-09-05
7e584920-f762-11e1-a439-00145eb45e9a	12821	2012-09-05
7e59cffc-f762-11e1-a439-00145eb45e9a	12822	2012-09-05
7e5b5368-f762-11e1-a439-00145eb45e9a	12823	2012-09-05
7e5cb6cc-f762-11e1-a439-00145eb45e9a	12824	2012-09-05
7e5e386c-f762-11e1-a439-00145eb45e9a	12825	2012-09-05
7e5fc0ce-f762-11e1-a439-00145eb45e9a	12826	2012-09-05
7e6156e6-f762-11e1-a439-00145eb45e9a	12827	2012-09-05
7e62c256-f762-11e1-a439-00145eb45e9a	12828	2012-09-05
7e642a60-f762-11e1-a439-00145eb45e9a	12829	2012-09-05
7e659224-f762-11e1-a439-00145eb45e9a	12830	2012-09-05
7e6618c0-1387-11e2-bb2e-00145eb45e9a	14507	2012-10-11
7e66e570-f762-11e1-a439-00145eb45e9a	12831	2012-09-05
7e689ac8-f762-11e1-a439-00145eb45e9a	12832	2012-09-05
7e6a47ce-f762-11e1-a439-00145eb45e9a	12833	2012-09-05
7e6df32e-f762-11e1-a439-00145eb45e9a	12835	2012-09-05
7e6f7b18-f762-11e1-a439-00145eb45e9a	12836	2012-09-05
7e712f12-f762-11e1-a439-00145eb45e9a	12837	2012-09-05
7e734590-f762-11e1-a439-00145eb45e9a	12838	2012-09-05
7e74fb2e-f762-11e1-a439-00145eb45e9a	12839	2012-09-05
7e766ce8-f762-11e1-a439-00145eb45e9a	12840	2012-09-05
7e77e62c-f762-11e1-a439-00145eb45e9a	12841	2012-09-05
7e7941e8-f762-11e1-a439-00145eb45e9a	12842	2012-09-05
7e7a9d86-f762-11e1-a439-00145eb45e9a	12843	2012-09-05
7e7beba0-f762-11e1-a439-00145eb45e9a	12844	2012-09-05
7e7d411c-f762-11e1-a439-00145eb45e9a	12845	2012-09-05
7e7eeb02-f762-11e1-a439-00145eb45e9a	12846	2012-09-05
7e802976-a88f-45ee-845d-ff0e6cd878f9	1585	2012-09-05
7e80648c-f762-11e1-a439-00145eb45e9a	12847	2012-09-05
7e81f568-f762-11e1-a439-00145eb45e9a	12848	2012-09-05
7e834986-f762-11e1-a439-00145eb45e9a	12849	2012-09-05
7e84bfc8-f762-11e1-a439-00145eb45e9a	12850	2012-09-05
7e8628a4-f762-11e1-a439-00145eb45e9a	12851	2012-09-05
7e878780-f762-11e1-a439-00145eb45e9a	12852	2012-09-05
7e88f5ca-f762-11e1-a439-00145eb45e9a	12853	2012-09-05
7e8a6400-f762-11e1-a439-00145eb45e9a	12854	2012-09-05
7e8c0fe4-f762-11e1-a439-00145eb45e9a	12855	2012-09-05
7e8d62f4-f762-11e1-a439-00145eb45e9a	12856	2012-09-05
7e8ec432-f762-11e1-a439-00145eb45e9a	12857	2012-09-05
7e90384e-f762-11e1-a439-00145eb45e9a	12858	2012-09-05
7e91b354-f762-11e1-a439-00145eb45e9a	12859	2012-09-05
7e932658-f762-11e1-a439-00145eb45e9a	12860	2012-09-05
7e949e52-f762-11e1-a439-00145eb45e9a	12861	2012-09-05
7e96184a-f762-11e1-a439-00145eb45e9a	12862	2012-09-05
7e97a246-f762-11e1-a439-00145eb45e9a	12863	2012-09-05
7e991b08-f762-11e1-a439-00145eb45e9a	12864	2012-09-05
7e9a4f64-1387-11e2-bb2e-00145eb45e9a	14504	2012-10-11
7e9a84b6-f762-11e1-a439-00145eb45e9a	12865	2012-09-05
7e9be4f0-f762-11e1-a439-00145eb45e9a	12866	2012-09-05
7e9d4c0a-f762-11e1-a439-00145eb45e9a	12867	2012-09-05
7e9eeb78-f762-11e1-a439-00145eb45e9a	12868	2012-09-05
7ea09dce-f762-11e1-a439-00145eb45e9a	12869	2012-09-05
7ea24fac-f762-11e1-a439-00145eb45e9a	12870	2012-09-05
7ea40a86-f762-11e1-a439-00145eb45e9a	12871	2012-09-05
7ea5bda4-f762-11e1-a439-00145eb45e9a	12872	2012-09-05
7ea75394-f762-11e1-a439-00145eb45e9a	12873	2012-09-05
7ea8a226-f762-11e1-a439-00145eb45e9a	12874	2012-09-05
7eaa4b3a-f762-11e1-a439-00145eb45e9a	12875	2012-09-05
7eabf57a-f762-11e1-a439-00145eb45e9a	12876	2012-09-05
7ead8c28-f762-11e1-a439-00145eb45e9a	12877	2012-09-05
7eae7e08-1387-11e2-bb2e-00145eb45e9a	14506	2012-10-11
7eaf1520-f762-11e1-a439-00145eb45e9a	12878	2012-09-05
7eb0df2c-f762-11e1-a439-00145eb45e9a	12879	2012-09-05
7eb2bdd8-f762-11e1-a439-00145eb45e9a	12880	2012-09-05
7eb47d1c-f762-11e1-a439-00145eb45e9a	12881	2012-09-05
7eb54e10-fd36-4139-8764-1fd8abc2bd67	8087	2012-09-05
7eb82476-f762-11e1-a439-00145eb45e9a	12882	2012-09-05
7ebbf9fc-f762-11e1-a439-00145eb45e9a	12883	2012-09-05
7ebe184a-f762-11e1-a439-00145eb45e9a	12884	2012-09-05
7ebf715e-f762-11e1-a439-00145eb45e9a	12885	2012-09-05
7ec0ba8c-f762-11e1-a439-00145eb45e9a	12886	2012-09-05
7ec213dc-f762-11e1-a439-00145eb45e9a	12887	2012-09-05
7ec36476-f762-11e1-a439-00145eb45e9a	12888	2012-09-05
7ec4c596-f762-11e1-a439-00145eb45e9a	12889	2012-09-05
7ec61720-f762-11e1-a439-00145eb45e9a	12890	2012-09-05
7ec77408-f762-11e1-a439-00145eb45e9a	12891	2012-09-05
7ec8cc68-f762-11e1-a439-00145eb45e9a	12892	2012-09-05
7eca2d56-f762-11e1-a439-00145eb45e9a	12893	2012-09-05
7ecbaef6-f762-11e1-a439-00145eb45e9a	12894	2012-09-05
7ecd1a66-f762-11e1-a439-00145eb45e9a	12895	2012-09-05
7eceb6f0-f762-11e1-a439-00145eb45e9a	12896	2012-09-05
7ed02c60-f762-11e1-a439-00145eb45e9a	12897	2012-09-05
7ed1ac5c-f762-11e1-a439-00145eb45e9a	12898	2012-09-05
7ed35ff2-f762-11e1-a439-00145eb45e9a	12899	2012-09-05
7ed576ca-f762-11e1-a439-00145eb45e9a	12900	2012-09-05
7ed742ca-f762-11e1-a439-00145eb45e9a	12901	2012-09-05
7ed910a0-f762-11e1-a439-00145eb45e9a	12902	2012-09-05
7edaa7e4-f762-11e1-a439-00145eb45e9a	12903	2012-09-05
7edbf130-f762-11e1-a439-00145eb45e9a	12904	2012-09-05
7edd459e-f762-11e1-a439-00145eb45e9a	12905	2012-09-05
7edea7cc-f762-11e1-a439-00145eb45e9a	12906	2012-09-05
7ee002a2-f762-11e1-a439-00145eb45e9a	12907	2012-09-05
7ee14d92-f762-11e1-a439-00145eb45e9a	12908	2012-09-05
7ee2c7ee-f762-11e1-a439-00145eb45e9a	12909	2012-09-05
7ee41b08-f762-11e1-a439-00145eb45e9a	12910	2012-09-05
7ee5753e-f762-11e1-a439-00145eb45e9a	12911	2012-09-05
7ee6c3bc-f762-11e1-a439-00145eb45e9a	12912	2012-09-05
7ee8132a-f762-11e1-a439-00145eb45e9a	12913	2012-09-05
7ee968ba-f762-11e1-a439-00145eb45e9a	12914	2012-09-05
7ee98521-4558-4edd-b241-edef8e1ebf62	11569	2012-09-05
7eeab31e-f762-11e1-a439-00145eb45e9a	12915	2012-09-05
7eebf10c-f762-11e1-a439-00145eb45e9a	12916	2012-09-05
7eed3ec2-f762-11e1-a439-00145eb45e9a	12917	2012-09-05
7eee6e2c-571c-41f4-8920-9a39d46ff142	13515	2012-09-05
7eee968c-f762-11e1-a439-00145eb45e9a	12918	2012-09-05
7eeff77a-f762-11e1-a439-00145eb45e9a	12919	2012-09-05
7ef14558-f762-11e1-a439-00145eb45e9a	12920	2012-09-05
7ef15372-1387-11e2-bb2e-00145eb45e9a	14509	2012-10-11
7ef295e8-f762-11e1-a439-00145eb45e9a	12921	2012-09-05
7ef3f0b4-f762-11e1-a439-00145eb45e9a	12922	2012-09-05
7ef5469e-f762-11e1-a439-00145eb45e9a	12923	2012-09-05
7ef69e72-f762-11e1-a439-00145eb45e9a	12924	2012-09-05
7ef7f2b8-f762-11e1-a439-00145eb45e9a	12925	2012-09-05
7ef946fe-f762-11e1-a439-00145eb45e9a	12926	2012-09-05
7efaced4-f762-11e1-a439-00145eb45e9a	12927	2012-09-05
7efc4a84-f762-11e1-a439-00145eb45e9a	12928	2012-09-05
7efdebd2-f762-11e1-a439-00145eb45e9a	12929	2012-09-05
7eff84ec-f762-11e1-a439-00145eb45e9a	12930	2012-09-05
7f010902-f762-11e1-a439-00145eb45e9a	12931	2012-09-05
7f02a14a-f762-11e1-a439-00145eb45e9a	12932	2012-09-05
7f040aa8-f762-11e1-a439-00145eb45e9a	12933	2012-09-05
7f06d6ca-f762-11e1-a439-00145eb45e9a	12935	2012-09-05
7f08266a-f762-11e1-a439-00145eb45e9a	12936	2012-09-05
7f0994a0-f762-11e1-a439-00145eb45e9a	12937	2012-09-05
7f0af020-f762-11e1-a439-00145eb45e9a	12938	2012-09-05
7f0c3f84-f762-11e1-a439-00145eb45e9a	12939	2012-09-05
7f0da482-f762-11e1-a439-00145eb45e9a	12940	2012-09-05
7f0edc80-f762-11e1-a439-00145eb45e9a	12941	2012-09-05
7f104462-f762-11e1-a439-00145eb45e9a	12942	2012-09-05
7f118070-f762-11e1-a439-00145eb45e9a	12943	2012-09-05
7f12aa18-f762-11e1-a439-00145eb45e9a	12944	2012-09-05
7f13e194-f762-11e1-a439-00145eb45e9a	12945	2012-09-05
7f152694-f762-11e1-a439-00145eb45e9a	12946	2012-09-05
7f1667b6-f762-11e1-a439-00145eb45e9a	12947	2012-09-05
7f17b04e-f762-11e1-a439-00145eb45e9a	12948	2012-09-05
7f18f85a-f762-11e1-a439-00145eb45e9a	12949	2012-09-05
7f1a65a0-f762-11e1-a439-00145eb45e9a	12950	2012-09-05
7f1b9e34-f762-11e1-a439-00145eb45e9a	12951	2012-09-05
7f1ce352-f762-11e1-a439-00145eb45e9a	12952	2012-09-05
7f1e1e7a-f762-11e1-a439-00145eb45e9a	12953	2012-09-05
7f1f6064-f762-11e1-a439-00145eb45e9a	12954	2012-09-05
7f20ae7e-f762-11e1-a439-00145eb45e9a	12955	2012-09-05
7f2209d6-f762-11e1-a439-00145eb45e9a	12956	2012-09-05
7f235426-f762-11e1-a439-00145eb45e9a	12957	2012-09-05
7f24aff6-f762-11e1-a439-00145eb45e9a	12958	2012-09-05
7f25efec-f762-11e1-a439-00145eb45e9a	12959	2012-09-05
7f273ef6-f762-11e1-a439-00145eb45e9a	12960	2012-09-05
7f2889e6-f762-11e1-a439-00145eb45e9a	12961	2012-09-05
7f29f74a-f762-11e1-a439-00145eb45e9a	12962	2012-09-05
7f2b3e66-f762-11e1-a439-00145eb45e9a	12963	2012-09-05
7f2c6fd4-f762-11e1-a439-00145eb45e9a	12964	2012-09-05
7f2da250-f762-11e1-a439-00145eb45e9a	12965	2012-09-05
7f2edc10-f762-11e1-a439-00145eb45e9a	12966	2012-09-05
7f2ffa0a-f762-11e1-a439-00145eb45e9a	12967	2012-09-05
7f3139f6-f762-11e1-a439-00145eb45e9a	12968	2012-09-05
7f318210-2fe9-11de-816f-b8a03c50a862	1794	2012-09-05
7f328c52-f762-11e1-a439-00145eb45e9a	12969	2012-09-05
7f33de9a-f762-11e1-a439-00145eb45e9a	12970	2012-09-05
7f351ce2-f762-11e1-a439-00145eb45e9a	12971	2012-09-05
7f365c2e-f762-11e1-a439-00145eb45e9a	12972	2012-09-05
7f379d96-f762-11e1-a439-00145eb45e9a	12973	2012-09-05
7f38d94a-f762-11e1-a439-00145eb45e9a	12974	2012-09-05
7f3a14b8-f762-11e1-a439-00145eb45e9a	12975	2012-09-05
7f3b4612-f762-11e1-a439-00145eb45e9a	12976	2012-09-05
